Date,Open,High,Low,Close,Adj Close,Volume
2015-08-18,210.259995,210.679993,209.699997,209.929993,198.572769,71692700
2015-08-19,209.089996,210.009995,207.350006,208.279999,197.012070,172946000
2015-08-20,206.509995,208.289993,203.899994,204.009995,192.973053,194327900
2015-08-21,201.729996,203.940002,197.520004,197.630005,186.938217,346588500
2015-08-24,197.630005,197.630005,182.399994,189.550003,179.295334,507244300
2015-08-25,195.429993,195.449997,186.919998,187.229996,177.100830,369833100
2015-08-26,192.080002,194.789993,188.369995,194.679993,184.147766,339257000
2015-08-27,197.020004,199.419998,195.210007,199.160004,188.385452,274143900
2015-08-28,198.500000,199.839996,197.919998,199.240005,188.461121,160414400
2015-08-31,198.110001,199.130005,197.009995,197.539993,186.853043,154471400
2015-09-01,193.119995,194.770004,190.729996,191.770004,181.395218,256000400
2015-09-02,194.619995,195.460007,192.419998,195.410004,184.838303,160269300
2015-09-03,196.259995,198.050003,194.960007,195.649994,185.065353,152087800
2015-09-04,192.850006,193.860001,191.610001,192.589996,182.170883,207081000
2015-09-08,195.940002,197.610001,195.169998,197.460007,186.777405,116025700
2015-09-09,199.320007,199.470001,194.350006,194.759995,184.223465,140901400
2015-09-10,194.559998,197.220001,194.250000,195.850006,185.254501,158611100
2015-09-11,195.380005,196.820007,194.529999,196.740005,186.096344,119691200
2015-09-14,196.949997,197.009995,195.429993,195.979996,185.377472,79452000
2015-09-15,196.610001,198.990005,195.960007,198.449997,187.713821,108455800
2015-09-16,198.820007,200.410004,198.410004,200.139999,189.312424,99581600
2015-09-17,200.020004,202.889999,199.279999,199.699997,188.896225,276046600
2015-09-18,195.710007,198.679993,194.960007,195.360001,185.751862,213315400
2015-09-21,196.440002,197.679993,195.210007,196.440002,186.778732,105726200
2015-09-22,193.880005,194.460007,192.559998,193.899994,184.363678,153890900
2015-09-23,194.110001,194.669998,192.910004,193.600006,184.078415,92790600
2015-09-24,192.149994,193.449997,190.559998,192.929993,183.441376,159378800
2015-09-25,194.639999,195.000000,191.809998,192.869995,183.384308,155054800
2015-09-28,191.779999,191.910004,187.639999,187.910004,178.668243,178515900
2015-09-29,188.270004,189.740005,186.929993,188.080002,178.829880,159045600
2015-09-30,190.369995,191.830002,189.440002,191.589996,182.167267,152593200
2015-10-01,192.080002,192.490005,189.820007,192.130005,182.680740,131079000
2015-10-02,189.770004,195.029999,189.119995,195.000000,185.409561,211003300
2015-10-05,196.460007,198.740005,196.330002,198.470001,188.708908,126320800
2015-10-06,198.309998,198.979996,197.000000,197.789993,188.062332,110274500
2015-10-07,198.899994,199.830002,197.479996,199.410004,189.602661,124307300
2015-10-08,198.949997,201.550003,198.589996,201.210007,191.314148,153055200
2015-10-09,201.380005,201.899994,200.580002,201.330002,191.428253,107069200
2015-10-12,201.419998,201.759995,200.910004,201.520004,191.608887,56395600
2015-10-13,200.649994,202.160004,200.050003,200.250000,190.401352,88038700
2015-10-14,200.179993,200.869995,198.940002,199.289993,189.488571,99106200
2015-10-15,200.080002,202.360001,199.639999,202.350006,192.398087,134142200
2015-10-16,202.830002,203.289993,201.919998,203.270004,193.272812,114580100
2015-10-19,202.500000,203.369995,202.130005,203.369995,193.367905,76523900
2015-10-20,202.850006,203.839996,202.550003,203.110001,193.120682,78448500
2015-10-21,203.610001,203.789993,201.649994,201.850006,191.922668,102038000
2015-10-22,202.979996,205.509995,201.850006,205.210007,195.117432,174911700
2015-10-23,207.250000,207.949997,206.300003,207.520004,197.313828,144442300
2015-10-26,207.300003,207.369995,206.559998,206.990005,196.809875,69033000
2015-10-27,206.199997,207.000000,205.789993,206.570007,196.410522,77905800
2015-10-28,207.000000,208.979996,206.210007,208.940002,198.663956,135906700
2015-10-29,208.350006,209.270004,208.210007,208.889999,198.616440,84727800
2015-10-30,209.059998,209.440002,207.740005,207.929993,197.703644,131076900
2015-11-02,208.320007,210.619995,208.169998,210.389999,200.042633,86270800
2015-11-03,209.970001,211.660004,209.699997,211.000000,200.622650,95246100
2015-11-04,211.350006,211.500000,209.720001,210.380005,200.033157,90967700
2015-11-05,210.429993,210.979996,209.089996,210.149994,199.814423,78408700
2015-11-06,209.740005,210.320007,208.460007,210.039993,199.709854,110471500
2015-11-09,209.309998,209.490005,206.949997,208.080002,197.846268,131008700
2015-11-10,207.509995,208.600006,207.190002,208.559998,198.302673,75874600
2015-11-11,208.880005,208.940002,207.660004,207.740005,197.523010,67846000
2015-11-12,206.500000,207.059998,204.820007,204.839996,194.765610,121315200
2015-11-13,204.350006,204.669998,202.440002,202.539993,192.578735,153577100
2015-11-16,202.320007,205.690002,202.179993,205.619995,195.507248,117645200
2015-11-17,205.990005,207.039993,204.880005,205.470001,195.364624,121123700
2015-11-18,206.039993,208.899994,205.990005,208.729996,198.464310,121342500
2015-11-19,208.589996,209.050003,208.199997,208.550003,198.293137,88220500
2015-11-20,209.449997,210.119995,208.860001,209.309998,199.015762,94011500
2015-11-23,209.380005,209.979996,208.520004,209.070007,198.787582,64931200
2015-11-24,207.869995,209.830002,207.410004,209.350006,199.053802,98874400
2015-11-25,209.500000,209.740005,209.009995,209.320007,199.025299,51980100
2015-11-27,209.429993,209.800003,208.860001,209.559998,199.253479,37317800
2015-11-30,209.750000,209.889999,208.559998,208.690002,198.426254,112822700
2015-12-01,209.440002,210.820007,209.110001,210.679993,200.318390,97858400
2015-12-02,210.619995,211.000000,208.229996,208.529999,198.274124,108441300
2015-12-03,208.830002,209.149994,204.750000,205.610001,195.497757,166224200
2015-12-04,205.610001,209.970001,205.610001,209.619995,199.310547,192913900
2015-12-07,209.229996,209.729996,207.199997,208.350006,198.102997,102027100
2015-12-08,206.490005,208.289993,205.779999,206.949997,196.771805,103372400
2015-12-09,206.190002,208.679993,204.179993,205.339996,195.241013,162401500
2015-12-10,205.419998,207.429993,205.139999,205.869995,195.744965,115196800
2015-12-11,203.350006,204.139999,201.509995,201.880005,191.951218,211173300
2015-12-14,202.070007,203.050003,199.949997,202.899994,192.921005,176235400
2015-12-15,204.699997,206.110001,202.869995,205.029999,194.946259,154069600
2015-12-16,206.369995,208.389999,204.800003,208.029999,197.798706,197017000
2015-12-17,208.399994,208.479996,204.839996,204.860001,194.784637,173092500
2015-12-18,202.770004,202.929993,199.830002,200.020004,191.314545,251393500
2015-12-21,201.410004,201.880005,200.089996,201.669998,192.892715,99094300
2015-12-22,202.720001,203.850006,201.550003,203.500000,194.643082,103602200
2015-12-23,204.690002,206.070007,204.580002,206.020004,197.053406,110987200
2015-12-24,205.720001,206.330002,205.419998,205.679993,196.728180,48542200
2015-12-28,204.860001,205.259995,203.940002,205.210007,196.278641,64967100
2015-12-29,206.509995,207.789993,206.470001,207.399994,198.373337,92640700
2015-12-30,207.110001,207.210007,205.759995,205.929993,196.967316,63317700
2015-12-31,205.130005,205.889999,203.869995,203.869995,194.996964,114877900
2016-01-04,200.490005,201.029999,198.589996,201.020004,192.271011,222353500
2016-01-05,201.399994,201.899994,200.050003,201.360001,192.596222,110845800
2016-01-06,198.339996,200.059998,197.600006,198.820007,190.166748,152112600
2016-01-07,195.330002,197.440002,193.589996,194.050003,185.604355,213436100
2016-01-08,195.190002,195.850006,191.580002,191.919998,183.567078,209817200
2016-01-11,193.009995,193.410004,189.820007,192.110001,183.748795,185113200
2016-01-12,193.820007,194.550003,191.139999,193.660004,185.231339,172330500
2016-01-13,194.449997,194.860001,188.380005,188.830002,180.611572,221168900
2016-01-14,189.550003,193.259995,187.660004,191.929993,183.576599,240795600
2016-01-15,186.770004,188.759995,185.520004,187.809998,179.635956,324846400
2016-01-19,189.960007,190.110001,186.199997,188.059998,179.875061,195244400
2016-01-20,185.029999,187.500000,181.020004,185.649994,177.569977,286547800
2016-01-21,186.210007,188.869995,184.639999,186.690002,178.564697,195772900
2016-01-22,189.779999,190.759995,188.880005,190.520004,182.227982,168319600
2016-01-25,189.919998,190.149994,187.410004,187.639999,179.473328,130371700
2016-01-26,188.419998,190.529999,188.020004,190.199997,181.921906,137269900
2016-01-27,189.580002,191.559998,187.059998,188.130005,179.942017,185681700
2016-01-28,189.960007,190.199997,187.160004,189.110001,180.879349,143798800
2016-01-29,190.020004,193.880005,189.880005,193.720001,185.288727,210529300
2016-02-01,192.529999,194.580002,191.839996,193.649994,185.221771,136061600
2016-02-02,191.960007,191.970001,189.539993,190.160004,181.883667,182564900
2016-02-03,191.410004,191.779999,187.100006,191.300003,182.974045,205054900
2016-02-04,190.710007,192.750000,189.960007,191.600006,183.260986,136318100
2016-02-05,190.990005,191.669998,187.199997,187.949997,179.769867,180788300
2016-02-08,185.770004,186.119995,182.800003,185.419998,177.349976,191526700
2016-02-09,183.360001,186.940002,183.199997,185.429993,177.359512,176478700
2016-02-10,186.410004,188.339996,185.119995,185.270004,177.206482,148214100
2016-02-11,182.339996,184.100006,181.089996,182.860001,174.901382,219058900
2016-02-12,184.960007,186.649994,183.960007,186.630005,178.507309,127632400
2016-02-16,188.770004,189.809998,187.630005,189.779999,181.520203,120250700
2016-02-17,191.160004,193.320007,191.009995,192.880005,184.485306,136009500
2016-02-18,193.199997,193.270004,191.720001,192.089996,183.729660,102343000
2016-02-19,191.169998,192.179993,190.449997,192.000000,183.643585,114793000
2016-02-22,193.869995,194.949997,193.789993,194.779999,186.302612,103640300
2016-02-23,194.000000,194.320007,192.179993,192.320007,183.949646,111455300
2016-02-24,190.630005,193.529999,189.320007,193.199997,184.791367,150812200
2016-02-25,193.729996,195.550003,192.830002,195.539993,187.029495,107512400
2016-02-26,196.570007,196.679993,194.899994,195.089996,186.599106,129833700
2016-02-29,195.110001,196.229996,193.330002,193.559998,185.135681,125918100
2016-03-01,195.009995,198.210007,194.449997,198.110001,189.487656,141799700
2016-03-02,197.740005,199.059998,197.250000,199.000000,190.338913,102415000
2016-03-03,198.789993,199.800003,198.110001,199.779999,191.084991,94146200
2016-03-04,200.009995,201.350006,199.029999,200.429993,191.706665,129293600
2016-03-07,199.339996,201.070007,199.250000,200.589996,191.859726,100219000
2016-03-08,199.320007,199.919998,198.210007,198.399994,189.765015,123974900
2016-03-09,199.360001,199.789993,198.429993,199.380005,190.702408,94801200
2016-03-10,199.960007,201.070007,197.380005,199.539993,190.855392,153608200
2016-03-11,201.259995,202.809998,199.520004,202.759995,193.935272,137964500
2016-03-14,202.160004,203.039993,201.770004,202.500000,193.686615,73612000
2016-03-15,201.360001,202.529999,201.050003,202.169998,193.370972,93169100
2016-03-16,201.600006,203.820007,201.550003,203.339996,194.490021,129303200
2016-03-17,203.240005,205.229996,202.770004,204.630005,195.723892,134278500
2016-03-18,204.169998,204.779999,203.800003,204.380005,196.493011,138372400
2016-03-21,204.070007,204.940002,203.800003,204.669998,196.771790,72926700
2016-03-22,203.759995,205.229996,203.570007,204.559998,196.666077,97471900
2016-03-23,204.110001,204.330002,203.009995,203.210007,195.368149,81052500
2016-03-24,202.000000,203.160004,201.740005,203.119995,195.281616,84360900
2016-03-28,203.610001,203.860001,202.710007,203.240005,195.397018,62408200
2016-03-29,202.759995,205.250000,202.399994,205.119995,197.204453,90418600
2016-03-30,206.300003,206.869995,205.589996,206.020004,198.069733,86365300
2016-03-31,205.910004,206.410004,205.330002,205.520004,197.589020,94584100
2016-04-01,204.350006,207.139999,203.979996,206.919998,198.934998,114423500
2016-04-04,206.830002,207.070007,205.889999,206.250000,198.290848,63497000
2016-04-05,204.669998,206.259995,203.889999,204.190002,196.310333,99662200
2016-04-06,204.190002,206.490005,203.979996,206.419998,198.454300,89889800
2016-04-07,205.139999,205.559998,203.089996,203.949997,196.079620,113859000
2016-04-08,205.339996,205.850006,203.869995,204.500000,196.608383,95040600
2016-04-11,205.250000,206.070007,203.910004,204.020004,196.146912,83757500
2016-04-12,204.220001,206.250000,203.699997,205.919998,197.973587,110162100
2016-04-13,207.000000,208.100006,206.839996,208.000000,199.973328,96336400
2016-04-14,208.070007,208.600006,207.600006,208.009995,199.982910,60422700
2016-04-15,208.009995,208.169998,207.399994,207.779999,199.761810,75761600
2016-04-18,207.779999,209.279999,207.000000,209.240005,201.165466,75277700
2016-04-19,209.740005,210.199997,208.940002,209.899994,201.799973,88316100
2016-04-20,209.949997,210.919998,209.389999,210.100006,201.992294,81100300
2016-04-21,210.119995,210.250000,208.649994,208.970001,200.905884,85695000
2016-04-22,208.550003,209.289993,207.910004,208.970001,200.905884,99251700
2016-04-25,208.259995,208.660004,207.539993,208.610001,200.559784,66166500
2016-04-26,209.039993,209.520004,208.360001,208.919998,200.857803,75864200
2016-04-27,208.470001,209.809998,208.050003,209.350006,201.271225,77329400
2016-04-28,208.460007,209.759995,206.960007,207.449997,199.444534,97216200
2016-04-29,206.720001,207.130005,205.029999,206.330002,198.367783,142424100
2016-05-02,206.919998,208.179993,206.410004,207.970001,199.944489,62188000
2016-05-03,206.520004,206.800003,205.279999,206.160004,198.204330,106422100
2016-05-04,204.990005,205.850006,204.419998,205.009995,197.098679,92243800
2016-05-05,205.559998,205.979996,204.470001,204.970001,197.060257,67619200
2016-05-06,204.059998,205.770004,203.880005,205.720001,197.781296,89315000
2016-05-09,205.570007,206.399994,205.360001,205.889999,197.944733,74374900
2016-05-10,206.720001,208.470001,206.639999,208.449997,200.405945,74236100
2016-05-11,207.910004,208.539993,206.500000,206.500000,198.531189,81727000
2016-05-12,207.289993,207.490005,205.369995,206.559998,198.588882,89586300
2016-05-13,206.210007,206.860001,204.380005,204.759995,196.858337,96474600
2016-05-16,204.960007,207.339996,204.889999,206.779999,198.800415,77486800
2016-05-17,206.460007,206.800003,204.229996,204.850006,196.944870,114924900
2016-05-18,204.440002,206.300003,203.630005,204.910004,197.002563,123493400
2016-05-19,204.059998,204.539993,202.779999,204.199997,196.319977,115430500
2016-05-20,204.919998,206.100006,204.860001,205.490005,197.560165,104990400
2016-05-23,205.509995,205.839996,204.990005,205.210007,197.291000,58117700
2016-05-24,206.169998,208.240005,206.139999,207.869995,199.848328,93537800
2016-05-25,208.669998,209.770004,207.869995,209.279999,201.203934,76621400
2016-05-26,209.440002,209.710007,208.970001,209.339996,201.261612,53087800
2016-05-27,209.529999,210.250000,209.470001,210.240005,202.126877,64211200
2016-05-31,210.559998,210.690002,209.179993,209.839996,201.742310,109879400
2016-06-01,209.119995,210.479996,208.889999,210.270004,202.155716,69936200
2016-06-02,209.800003,210.929993,209.240005,210.910004,202.771011,60661400
2016-06-03,210.250000,210.690002,208.860001,210.279999,202.165314,101757100
2016-06-06,210.699997,211.770004,210.509995,211.350006,203.194046,64887000
2016-06-07,211.529999,212.339996,211.500000,211.679993,203.511292,60974800
2016-06-08,211.839996,212.520004,211.690002,212.369995,204.174683,66170900
2016-06-09,211.509995,212.220001,211.190002,212.080002,203.895844,73786900
2016-06-10,210.460007,210.860001,209.429993,210.070007,201.963440,113829200
2016-06-13,209.360001,210.369995,208.350006,208.449997,200.405945,117751200
2016-06-14,208.000000,208.740005,206.919998,208.039993,200.011780,125059300
2016-06-15,208.039993,209.360001,207.529999,207.750000,199.732986,109124500
2016-06-16,207.750000,208.570007,205.589996,208.369995,200.329041,149533100
2016-06-17,207.169998,207.199997,205.750000,206.520004,199.582977,117055700
2016-06-20,208.820007,209.610001,207.750000,207.850006,200.868317,82789600
2016-06-21,208.300003,208.919998,207.779999,208.440002,201.438477,72461700
2016-06-22,208.649994,209.500000,207.929993,208.100006,201.109894,95560500
2016-06-23,209.809998,210.869995,209.270004,210.809998,203.728867,102731400
2016-06-24,203.630005,210.850006,202.720001,203.240005,196.413162,333444400
2016-06-27,201.589996,201.600006,198.649994,199.600006,192.895416,230775800
2016-06-28,201.479996,203.229996,201.119995,203.199997,196.374481,159382400
2016-06-29,204.839996,206.929993,204.720001,206.660004,199.718262,137328600
2016-06-30,207.210007,209.539993,206.559998,209.479996,202.443542,165021900
2016-07-01,209.479996,210.490005,209.289993,209.919998,202.868759,106055300
2016-07-05,208.949997,209.080002,207.710007,208.410004,201.409485,109803700
2016-07-06,207.830002,209.800003,207.059998,209.660004,202.617523,96021500
2016-07-07,209.869995,210.649994,208.630005,209.529999,202.491852,81705800
2016-07-08,211.050003,212.940002,210.779999,212.649994,205.507050,133971000
2016-07-11,213.190002,214.070007,212.949997,213.399994,206.231888,73633900
2016-07-12,214.529999,215.300003,213.429993,214.949997,207.729813,101275600
2016-07-13,215.440002,215.449997,214.350006,214.919998,207.700806,87324100
2016-07-14,216.399994,216.669998,215.660004,216.119995,208.860519,91230900
2016-07-15,216.779999,217.009995,215.309998,215.830002,208.580246,107155400
2016-07-18,215.970001,216.600006,215.669998,216.410004,209.140762,58725900
2016-07-19,215.919998,216.229996,215.630005,216.190002,208.928162,54345700
2016-07-20,216.190002,217.369995,216.190002,217.089996,209.797913,58159500
2016-07-21,216.960007,217.220001,215.750000,216.270004,209.005463,67777300
2016-07-22,216.410004,217.300003,216.100006,217.240005,209.942902,62787500
2016-07-25,217.000000,217.059998,215.970001,216.649994,209.372696,55873100
2016-07-26,216.529999,217.169998,215.759995,216.750000,209.469345,70080500
2016-07-27,217.190002,217.270004,215.619995,216.520004,209.247101,80870400
2016-07-28,216.289993,217.110001,215.750000,216.770004,209.488678,65035700
2016-07-29,216.460007,217.539993,216.130005,217.119995,209.826904,79519400
2016-08-01,217.190002,217.649994,216.410004,216.940002,209.652969,73311400
2016-08-02,216.649994,216.830002,214.570007,215.550003,208.309677,92295500
2016-08-03,215.479996,216.250000,215.130005,216.179993,208.918488,53993600
2016-08-04,216.309998,216.779999,214.250000,216.410004,209.140762,44476100
2016-08-05,216.410004,218.229996,216.410004,218.179993,210.851288,71892200
2016-08-08,218.399994,218.520004,217.740005,218.050003,210.725677,39906500
2016-08-09,218.130005,218.759995,217.800003,218.179993,210.851288,51251700
2016-08-10,218.309998,218.399994,217.229996,217.639999,210.329453,57941100
2016-08-11,218.259995,218.940002,217.949997,218.649994,211.305511,68960100
2016-08-12,218.289993,218.710007,217.990005,218.460007,211.121902,61313500
2016-08-15,218.889999,219.500000,218.880005,219.089996,211.730759,49813500
2016-08-16,218.600006,218.679993,217.960007,217.960007,210.638702,53213600
2016-08-17,218.000000,218.529999,217.020004,218.369995,211.034912,75134300
2016-08-18,218.339996,218.899994,218.210007,218.860001,211.508484,52989300
2016-08-19,218.309998,218.750000,217.740005,218.539993,211.199203,75443000
2016-08-22,218.259995,218.800003,217.830002,218.529999,211.189545,61368800
2016-08-23,219.250000,219.600006,218.899994,218.970001,211.614792,53399200
2016-08-24,218.800003,218.910004,217.360001,217.850006,210.532394,71728900
2016-08-25,217.399994,218.190002,217.220001,217.699997,210.387421,69224800
2016-08-26,217.919998,219.119995,216.250000,217.289993,209.991180,122506300
2016-08-29,217.440002,218.669998,217.399994,218.360001,211.025284,68606100
2016-08-30,218.259995,218.589996,217.350006,218.000000,210.677353,58114500
2016-08-31,217.610001,217.750000,216.470001,217.380005,210.078186,85269500
2016-09-01,217.369995,217.729996,216.029999,217.389999,210.087830,97844200
2016-09-02,218.389999,218.869995,217.699997,218.369995,211.034912,79293900
2016-09-06,218.699997,219.119995,217.860001,219.029999,211.672775,56702100
2016-09-07,218.839996,219.220001,218.300003,219.009995,211.653412,76554900
2016-09-08,218.619995,218.940002,218.149994,218.509995,211.170242,73011600
2016-09-09,216.970001,217.029999,213.250000,213.279999,206.115906,221589100
2016-09-12,212.389999,216.809998,212.309998,216.339996,209.073090,168110900
2016-09-13,214.839996,215.149994,212.500000,213.229996,206.067566,182828800
2016-09-14,213.289993,214.699997,212.500000,213.149994,205.990265,134185500
2016-09-15,212.960007,215.729996,212.750000,215.279999,208.048706,134427900
2016-09-16,213.479996,213.690002,212.570007,213.369995,207.244476,155236400
2016-09-19,214.130005,214.880005,213.029999,213.410004,207.283325,78968600
2016-09-20,214.410004,214.589996,213.380005,213.419998,207.293030,69665300
2016-09-21,214.240005,216.029999,213.440002,215.820007,209.624176,110284400
2016-09-22,217.000000,217.529999,216.710007,217.179993,210.945114,76678700
2016-09-23,216.720001,216.880005,215.880005,215.990005,209.789261,73630900
2016-09-26,215.020004,215.229996,214.009995,214.240005,208.089508,89827300
2016-09-27,214.050003,215.679993,213.619995,215.570007,209.381348,78494800
2016-09-28,215.830002,216.820007,214.710007,216.639999,210.420624,87411000
2016-09-29,216.399994,216.869995,214.039993,214.679993,208.516876,128070600
2016-09-30,215.649994,217.119995,215.360001,216.300003,210.090378,117202900
2016-10-03,215.820007,216.039993,215.039993,215.779999,209.585297,83512100
2016-10-04,215.910004,216.169998,213.990005,214.679993,208.516876,119948100
2016-10-05,215.410004,216.130005,215.330002,215.630005,209.439636,72816000
2016-10-06,215.369995,216.039993,214.740005,215.779999,209.585297,62927400
2016-10-07,216.100006,216.300003,214.190002,215.039993,208.866531,89788300
2016-10-10,216.160004,216.699997,215.990005,216.160004,209.954407,50602600
2016-10-11,215.660004,215.740005,212.580002,213.429993,207.302765,130367400
2016-10-12,213.589996,214.320007,213.009995,213.710007,207.574738,73866100
2016-10-13,212.160004,213.589996,211.210007,213.009995,206.894821,101357000
2016-10-14,214.149994,214.690002,213.029999,213.119995,207.001663,93346200
2016-10-17,213.089996,213.389999,212.169998,212.380005,206.282944,58275700
2016-10-18,214.240005,214.309998,213.270004,213.710007,207.574738,74250300
2016-10-19,214.020004,214.639999,213.600006,214.279999,208.128372,66519200
2016-10-20,213.869995,214.529999,213.110001,213.880005,207.739868,73639800
2016-10-21,213.880005,214.080002,212.759995,213.979996,207.836975,89089100
2016-10-24,215.000000,215.320007,214.479996,214.889999,208.720886,60146600
2016-10-25,214.679993,214.979996,213.979996,214.169998,208.021515,66542300
2016-10-26,213.210007,214.419998,212.929993,213.740005,207.603867,75705500
2016-10-27,214.580002,214.619995,213.080002,213.169998,207.050232,77220200
2016-10-28,213.139999,213.929993,211.710007,212.539993,206.438309,140623200
2016-10-31,212.929993,213.190002,212.360001,212.550003,206.448029,61272500
2016-11-01,212.929993,212.990005,209.600006,211.009995,204.952240,122781800
2016-11-02,210.649994,211.100006,209.229996,209.740005,203.718704,103330800
2016-11-03,209.990005,210.240005,208.460007,208.779999,202.786255,88939300
2016-11-04,208.910004,209.889999,208.380005,208.550003,202.562866,109122100
2016-11-07,208.550003,213.190002,208.550003,213.149994,207.030792,109794900
2016-11-08,212.690002,214.770004,212.380005,214.110001,207.963226,102268300
2016-11-09,212.369995,217.100006,212.339996,216.380005,210.168091,258429000
2016-11-10,217.300003,218.309998,215.220001,216.919998,210.692566,172113300
2016-11-11,216.080002,216.699997,215.320007,216.419998,210.206940,100552700
2016-11-14,217.029999,217.270004,215.720001,216.589996,210.372040,91861000
2016-11-15,217.039993,218.279999,216.800003,218.279999,212.013519,91652600
2016-11-16,217.559998,218.139999,217.419998,217.869995,211.615295,64761400
2016-11-17,218.050003,219.059998,217.919998,218.990005,212.703140,69797200
2016-11-18,219.070007,219.270004,218.289993,218.500000,212.227203,86265800
2016-11-21,219.169998,220.179993,219.000000,220.149994,213.829849,72402600
2016-11-22,220.509995,220.789993,219.729996,220.580002,214.247513,67429000
2016-11-23,219.979996,220.759995,219.750000,220.699997,214.364044,54690100
2016-11-25,221.100006,221.559998,221.009995,221.520004,215.160507,37872300
2016-11-28,221.160004,221.479996,220.360001,220.479996,214.150391,76572500
2016-11-29,220.520004,221.440002,220.169998,220.910004,214.568024,69886700
2016-11-30,221.630005,221.820007,220.309998,220.380005,214.053223,113291800
2016-12-01,220.729996,220.729996,219.149994,219.570007,213.266525,79040500
2016-12-02,219.669998,220.250000,219.259995,219.679993,213.373337,74840300
2016-12-05,220.649994,221.399994,220.419998,221.000000,214.655441,67837800
2016-12-06,221.220001,221.740005,220.660004,221.699997,215.335358,59877400
2016-12-07,221.520004,224.669998,221.380005,224.600006,218.152100,110738100
2016-12-08,224.570007,225.699997,224.259995,225.149994,218.686310,99714400
2016-12-09,225.410004,226.529999,225.369995,226.509995,220.007248,88005800
2016-12-12,226.399994,226.960007,225.759995,226.250000,219.754715,102016100
2016-12-13,227.020004,228.339996,227.000000,227.759995,221.221359,110477500
2016-12-14,227.410004,228.229996,225.369995,225.880005,219.395355,142501800
2016-12-15,226.160004,227.809998,225.889999,226.809998,220.298660,124972600
2016-12-16,226.009995,226.080002,224.669998,225.039993,219.867798,144174300
2016-12-19,225.250000,226.020004,225.080002,225.529999,220.346527,90341100
2016-12-20,226.149994,226.570007,225.880005,226.399994,221.196533,89838800
2016-12-21,226.250000,226.449997,225.770004,225.770004,220.581024,67909000
2016-12-22,225.600006,225.740005,224.919998,225.380005,220.199982,56219100
2016-12-23,225.429993,225.720001,225.210007,225.710007,220.522385,36251400
2016-12-27,226.020004,226.729996,226.000000,226.270004,221.069519,42672500
2016-12-28,226.570007,226.589996,224.270004,224.399994,219.242477,64095000
2016-12-29,224.479996,224.889999,223.839996,224.350006,219.193649,47719500
2016-12-30,224.729996,224.830002,222.729996,223.529999,218.392487,108998300
2017-01-03,225.039993,225.830002,223.880005,225.240005,220.063202,91366500
2017-01-04,225.619995,226.750000,225.610001,226.580002,221.372406,78744400
2017-01-05,226.270004,226.580002,225.479996,226.399994,221.196533,78379000
2017-01-06,226.529999,227.750000,225.899994,227.210007,221.987915,71559900
2017-01-09,226.910004,227.070007,226.419998,226.460007,221.255173,46265300
2017-01-10,226.479996,227.449997,226.009995,226.460007,221.255173,63771900
2017-01-11,226.360001,227.100006,225.589996,227.100006,221.880447,74650000
2017-01-12,226.500000,226.750000,224.960007,226.529999,221.323547,72113200
2017-01-13,226.729996,227.399994,226.690002,227.050003,221.831589,62717900
2017-01-17,226.309998,226.779999,225.800003,226.250000,221.049973,59261200
2017-01-18,226.539993,226.800003,225.899994,226.750000,221.538483,54793300
2017-01-19,226.839996,227.000000,225.410004,225.910004,220.717804,66608800
2017-01-20,226.699997,227.309998,225.970001,226.740005,221.528717,129168600
2017-01-23,226.740005,226.809998,225.270004,226.149994,220.952271,75061600
2017-01-24,226.399994,228.080002,226.270004,227.600006,222.368942,95555300
2017-01-25,228.699997,229.570007,228.509995,229.570007,224.293671,84437700
2017-01-26,229.399994,229.710007,229.009995,229.330002,224.059189,59970700
2017-01-27,229.419998,229.589996,228.759995,228.970001,223.707458,59711100
2017-01-30,228.169998,228.199997,226.410004,227.550003,222.320099,79737300
2017-01-31,226.979996,227.600006,226.320007,227.529999,222.300552,75880800
2017-02-01,227.529999,228.589996,226.940002,227.619995,222.388489,79117700
2017-02-02,227.619995,228.100006,226.820007,227.770004,222.535065,69657600
2017-02-03,228.820007,229.550003,228.460007,229.339996,224.068954,80563200
2017-02-06,228.869995,229.330002,228.539993,228.929993,223.668365,57790100
2017-02-07,229.380005,229.660004,228.720001,228.940002,223.678162,57931200
2017-02-08,228.940002,229.389999,228.309998,229.240005,223.971268,51566200
2017-02-09,229.240005,230.949997,229.240005,230.600006,225.300003,65955200
2017-02-10,231.000000,231.770004,230.619995,231.509995,226.189087,66015900
2017-02-13,232.080002,233.070007,232.050003,232.770004,227.420135,55182100
2017-02-14,232.559998,233.710007,232.160004,233.699997,228.328735,67794500
2017-02-15,233.449997,235.139999,233.389999,234.919998,229.520706,86785800
2017-02-16,234.949997,235.160004,233.850006,234.720001,229.325302,84722400
2017-02-17,233.949997,235.089996,233.929993,235.089996,229.686798,77204100
2017-02-21,235.520004,236.690002,235.509995,236.490005,231.054626,88946100
2017-02-22,236.020004,236.539993,235.830002,236.279999,230.849442,62115200
2017-02-23,236.880005,236.899994,235.559998,236.440002,231.005783,74615900
2017-02-24,235.460007,236.789993,235.410004,236.740005,231.298874,82381600
2017-02-27,236.639999,237.309998,236.350006,237.110001,231.660370,56515400
2017-02-28,236.669998,236.949997,236.020004,236.470001,231.035095,96961900
2017-03-01,238.389999,240.320007,238.369995,239.779999,234.268997,149158200
2017-03-02,239.559998,239.570007,238.210007,238.270004,232.793716,70246000
